Gene_ID,uncleaned,cloak,divvier,taper,divvierpf,gene_cloak,gene_divvier,gene_taper,gene_divvierpf,propagate
1560,0.817062181,0.802062181,0.843062181,0.791062181,0.838062181,0.899062181,0.840062181,0.880062181,0.867062181,0.884062181
1561,1.024402769,1.044402769,1.092402769,1.076402769,1.137402769,1.089402769,1.054402769,1.067402769,1.080402769,1.073402769
1562,0.713895648,0.747895648,0.656895648,0.727895648,0.780895648,0.751895648,0.737895648,0.730895648,0.733895648,0.725895648
1563,0.594079413,0.674079413,0.665079413,0.715079413,0.675079413,0.633079413,0.627079413,0.650079413,0.619079413,0.648079413
1564,0.601988964,0.628988964,0.624988964,0.674988964,0.648988964,0.674988964,0.642988964,0.652988964,0.661988964,0.659988964
1565,0.618986105,0.624986105,0.640986105,0.636986105,0.675986105,0.685986105,0.675986105,0.673986105,0.694986105,0.653986105
1566,0.739401543,0.755401543,0.825401543,0.792401543,0.838401543,0.794401543,0.782401543,0.771401543,0.759401543,0.807401543
1567,0.66511525,0.66711525,0.73011525,0.69511525,0.71411525,0.75011525,0.73511525,0.75211525,0.71411525,0.73711525
1568,0.667079348,0.680079348,0.747079348,0.693079348,0.779079348,0.764079348,0.742079348,0.749079348,0.755079348,0.763079348
1569,0.589896824,0.652896824,0.656896824,0.633896824,0.678896824,0.672896824,0.644896824,0.629896824,0.629896824,0.675896824
1570,0.601576501,0.598576501,0.651576501,0.621576501,0.632576501,0.691576501,0.673576501,0.684576501,0.657576501,0.691576501
1571,0.517385868,0.533385868,0.575385868,0.532385868,0.565385868,0.634385868,0.576385868,0.609385868,0.587385868,0.603385868
1572,0.503715596,0.508715596,0.545715596,0.527715596,0.527715596,0.625715596,0.572715596,0.585715596,0.568715596,0.602715596
1573,0.643510324,0.633510324,0.707510324,0.701510324,0.714510324,0.704510324,0.704510324,0.743510324,0.692510324,0.717510324
1574,0.67185294,0.67085294,0.71585294,0.71485294,0.74285294,0.73385294,0.75385294,0.73785294,0.70585294,0.72885294
1575,0.495741398,0.587741398,0.573741398,0.594741398,0.591741398,0.541741398,0.527741398,0.549741398,0.566741398,0.528741398
1576,0.865499659,0.927499659,0.882499659,0.898499659,0.934499659,0.953499659,0.923499659,0.913499659,0.908499659,0.925499659
1577,0.728480635,0.787480635,0.806480635,0.776480635,0.813480635,0.796480635,0.763480635,0.793480635,0.805480635,0.792480635
1578,0.799018545,0.847018545,0.807018545,0.782018545,0.819018545,0.859018545,0.838018545,0.857018545,0.846018545,0.877018545
1579,0.555724668,0.540724668,0.584724668,0.532724668,0.560724668,0.628724668,0.613724668,0.617724668,0.613724668,0.643724668
1580,0.596420127,0.630420127,0.630420127,0.577420127,0.673420127,0.680420127,0.633420127,0.647420127,0.659420127,0.653420127
1581,0.676595411,0.702595411,0.718595411,0.691595411,0.752595411,0.747595411,0.730595411,0.747595411,0.726595411,0.735595411
1582,0.555159083,0.578159083,0.579159083,0.590159083,0.597159083,0.647159083,0.598159083,0.636159083,0.600159083,0.624159083
1583,0.67105744,0.72405744,0.74305744,0.74605744,0.73905744,0.78705744,0.76205744,0.76905744,0.76405744,0.76405744
1584,0.621455976,0.623455976,0.659455976,0.629455976,0.643455976,0.693455976,0.668455976,0.695455976,0.648455976,0.646455976
1585,0.665581573,0.678581573,0.744581573,0.703581573,0.745581573,0.741581573,0.690581573,0.698581573,0.685581573,0.740581573
1586,0.712020002,0.752020002,0.795020002,0.755020002,0.834020002,0.778020002,0.783020002,0.752020002,0.737020002,0.795020002
1587,0.595348471,0.583348471,0.611348471,0.603348471,0.639348471,0.670348471,0.614348471,0.645348471,0.632348471,0.639348471
1588,0.873603401,0.986603401,0.969603401,0.977603401,0.987603401,0.961603401,0.980603401,0.954603401,0.959603401,0.974603401
1589,0.565958691,0.575958691,0.593958691,0.571958691,0.616958691,0.631958691,0.605958691,0.587958691,0.592958691,0.594958691
1590,0.707796871,0.693796871,0.716796871,0.703796871,0.749796871,0.764796871,0.740796871,0.769796871,0.708796871,0.755796871
1591,0.801933609,0.827933609,0.877933609,0.880933609,0.892933609,0.861933609,0.844933609,0.841933609,0.839933609,0.848933609
1592,0.678537445,0.673537445,0.714537445,0.715537445,0.699537445,0.760537445,0.741537445,0.775537445,0.767537445,0.757537445
1593,0.618318521,0.686318521,0.700318521,0.641318521,0.688318521,0.700318521,0.679318521,0.695318521,0.668318521,0.661318521
1594,0.777507775,0.808507775,0.871507775,0.853507775,0.858507775,0.817507775,0.810507775,0.825507775,0.796507775,0.828507775
1595,0.698356306,0.718356306,0.710356306,0.728356306,0.714356306,0.800356306,0.737356306,0.798356306,0.750356306,0.787356306
1596,0.760830897,0.743830897,0.777830897,0.746830897,0.771830897,0.802830897,0.791830897,0.818830897,0.813830897,0.804830897
1597,0.689385425,0.715385425,0.755385425,0.697385425,0.712385425,0.765385425,0.747385425,0.742385425,0.751385425,0.755385425
1598,0.664980203,0.722980203,0.674980203,0.733980203,0.753980203,0.722980203,0.677980203,0.697980203,0.687980203,0.709980203
1599,0.551468075,0.581468075,0.572468075,0.554468075,0.666468075,0.635468075,0.614468075,0.619468075,0.590468075,0.612468075
1600,0.726463027,0.720463027,0.760463027,0.717463027,0.770463027,0.778463027,0.785463027,0.809463027,0.760463027,0.789463027
1601,0.62499068,0.60699068,0.68599068,0.62799068,0.64299068,0.72199068,0.72799068,0.69699068,0.70399068,0.72399068
1602,0.755550037,0.835550037,0.824550037,0.846550037,0.859550037,0.820550037,0.815550037,0.792550037,0.809550037,0.830550037
1603,0.765131669,0.802131669,0.801131669,0.788131669,0.790131669,0.853131669,0.849131669,0.862131669,0.823131669,0.864131669
1604,0.725393966,0.754393966,0.805393966,0.794393966,0.836393966,0.774393966,0.758393966,0.779393966,0.735393966,0.752393966
1605,0.638632617,0.674632617,0.681632617,0.668632617,0.708632617,0.668632617,0.663632617,0.695632617,0.634632617,0.670632617
1606,0.689794946,0.710794946,0.706794946,0.658794946,0.697794946,0.726794946,0.717794946,0.732794946,0.717794946,0.725794946
1607,0.521506701,0.592506701,0.616506701,0.587506701,0.614506701,0.600506701,0.582506701,0.580506701,0.578506701,0.609506701
1608,0.604359806,0.625359806,0.653359806,0.614359806,0.625359806,0.653359806,0.665359806,0.641359806,0.646359806,0.665359806
1609,0.624418792,0.672418792,0.648418792,0.621418792,0.669418792,0.689418792,0.683418792,0.721418792,0.667418792,0.705418792
1610,0.474365199,0.492365199,0.557365199,0.477365199,0.513365199,0.565365199,0.500365199,0.548365199,0.519365199,0.537365199
1611,0.589033581,0.578033581,0.660033581,0.621033581,0.621033581,0.679033581,0.671033581,0.657033581,0.632033581,0.674033581
1612,0.526685588,0.603685588,0.611685588,0.589685588,0.650685588,0.598685588,0.571685588,0.600685588,0.575685588,0.612685588
1613,0.603165219,0.628165219,0.583165219,0.616165219,0.588165219,0.669165219,0.631165219,0.645165219,0.616165219,0.641165219
1614,0.647997452,0.670997452,0.706997452,0.673997452,0.679997452,0.720997452,0.683997452,0.680997452,0.694997452,0.694997452
1615,0.568403132,0.623403132,0.671403132,0.633403132,0.624403132,0.611403132,0.604403132,0.595403132,0.584403132,0.611403132
1616,0.577406353,0.615406353,0.647406353,0.604406353,0.636406353,0.648406353,0.670406353,0.682406353,0.675406353,0.697406353
1617,0.611677036,0.602677036,0.650677036,0.660677036,0.666677036,0.681677036,0.625677036,0.643677036,0.639677036,0.616677036
1618,0.538102384,0.583102384,0.595102384,0.583102384,0.636102384,0.602102384,0.588102384,0.635102384,0.607102384,0.629102384
1619,0.632646189,0.637646189,0.678646189,0.643646189,0.682646189,0.726646189,0.713646189,0.706646189,0.735646189,0.699646189
1620,0.699082222,0.728082222,0.764082222,0.705082222,0.728082222,0.742082222,0.685082222,0.720082222,0.707082222,0.771082222
1621,0.489646479,0.482646479,0.531646479,0.531646479,0.499646479,0.570646479,0.572646479,0.582646479,0.543646479,0.545646479
1622,0.818643837,0.772643837,0.843643837,0.826643837,0.856643837,0.892643837,0.885643837,0.926643837,0.850643837,0.862643837
1623,0.636799841,0.661799841,0.673799841,0.673799841,0.705799841,0.733799841,0.704799841,0.735799841,0.687799841,0.740799841
1624,0.649924168,0.673924168,0.697924168,0.670924168,0.731924168,0.699924168,0.684924168,0.733924168,0.727924168,0.719924168
1625,0.64614301,0.70914301,0.71514301,0.67914301,0.71014301,0.76814301,0.76714301,0.75514301,0.70614301,0.74914301
1626,0.66221871,0.70521871,0.73021871,0.74621871,0.74221871,0.69421871,0.66221871,0.69121871,0.66121871,0.70821871
1627,0.614141798,0.614141798,0.663141798,0.679141798,0.671141798,0.695141798,0.698141798,0.713141798,0.673141798,0.671141798
1628,0.638493792,0.693493792,0.694493792,0.701493792,0.708493792,0.726493792,0.719493792,0.705493792,0.691493792,0.705493792
1629,0.594785457,0.643785457,0.661785457,0.662785457,0.681785457,0.672785457,0.660785457,0.674785457,0.644785457,0.648785457
1630,0.563511235,0.605511235,0.608511235,0.601511235,0.615511235,0.663511235,0.603511235,0.648511235,0.594511235,0.607511235
1631,0.816746805,0.822746805,0.875746805,0.819746805,0.839746805,0.884746805,0.878746805,0.928746805,0.906746805,0.903746805
1632,0.749150457,0.759150457,0.791150457,0.833150457,0.818150457,0.829150457,0.780150457,0.770150457,0.788150457,0.811150457
1633,0.585826767,0.630826767,0.642826767,0.627826767,0.663826767,0.686826767,0.626826767,0.668826767,0.643826767,0.673826767
1634,0.781240745,0.810240745,0.817240745,0.801240745,0.797240745,0.841240745,0.831240745,0.826240745,0.848240745,0.807240745
1635,0.579024664,0.651024664,0.602024664,0.654024664,0.698024664,0.705024664,0.665024664,0.670024664,0.652024664,0.667024664
1636,0.555715645,0.562715645,0.609715645,0.662715645,0.620715645,0.597715645,0.586715645,0.599715645,0.600715645,0.593715645
1637,0.754590372,0.795590372,0.775590372,0.797590372,0.794590372,0.833590372,0.801590372,0.843590372,0.781590372,0.788590372
1638,0.681119367,0.696119367,0.769119367,0.696119367,0.690119367,0.797119367,0.759119367,0.779119367,0.754119367,0.787119367
1639,0.593504323,0.613504323,0.623504323,0.640504323,0.667504323,0.702504323,0.646504323,0.704504323,0.647504323,0.688504323
1640,0.69947838,0.76747838,0.77247838,0.77447838,0.81447838,0.76847838,0.75647838,0.81247838,0.74547838,0.78547838
1641,0.717808811,0.710808811,0.752808811,0.700808811,0.729808811,0.786808811,0.739808811,0.736808811,0.718808811,0.736808811
1642,0.708703676,0.653703676,0.698703676,0.782703676,0.755703676,0.792703676,0.728703676,0.800703676,0.777703676,0.769703676
1643,0.748280443,0.748280443,0.798280443,0.753280443,0.700280443,0.818280443,0.798280443,0.805280443,0.802280443,0.812280443
1644,0.570265523,0.591265523,0.618265523,0.596265523,0.609265523,0.621265523,0.639265523,0.597265523,0.589265523,0.638265523
1645,0.714864058,0.726864058,0.742864058,0.682864058,0.733864058,0.788864058,0.790864058,0.793864058,0.752864058,0.838864058
1646,0.640195385,0.654195385,0.682195385,0.693195385,0.682195385,0.706195385,0.671195385,0.697195385,0.675195385,0.692195385
1647,0.568815665,0.663815665,0.675815665,0.595815665,0.653815665,0.608815665,0.632815665,0.619815665,0.616815665,0.605815665
1648,0.698106637,0.732106637,0.714106637,0.712106637,0.720106637,0.802106637,0.729106637,0.813106637,0.751106637,0.782106637
1649,0.63845826,0.66945826,0.67345826,0.66845826,0.72745826,0.70745826,0.67245826,0.69345826,0.67945826,0.69645826
1650,0.728971467,0.755971467,0.784971467,0.751971467,0.775971467,0.805971467,0.763971467,0.834971467,0.782971467,0.779971467
1651,0.626767872,0.634767872,0.684767872,0.604767872,0.684767872,0.719767872,0.665767872,0.720767872,0.675767872,0.708767872
1652,0.640527264,0.687527264,0.637527264,0.655527264,0.669527264,0.716527264,0.685527264,0.708527264,0.690527264,0.682527264
1653,0.569861091,0.562861091,0.606861091,0.553861091,0.654861091,0.639861091,0.618861091,0.652861091,0.639861091,0.633861091
1654,0.504757598,0.512757598,0.561757598,0.572757598,0.601757598,0.579757598,0.522757598,0.578757598,0.547757598,0.542757598
1655,0.657459281,0.694459281,0.738459281,0.721459281,0.731459281,0.699459281,0.696459281,0.696459281,0.695459281,0.704459281
1656,0.684045096,0.771045096,0.739045096,0.685045096,0.758045096,0.718045096,0.742045096,0.720045096,0.722045096,0.745045096
1657,0.717387266,0.718387266,0.728387266,0.729387266,0.721387266,0.843387266,0.779387266,0.785387266,0.776387266,0.775387266
1658,0.637271546,0.650271546,0.628271546,0.658271546,0.611271546,0.734271546,0.717271546,0.682271546,0.694271546,0.693271546
1659,0.587934559,0.563934559,0.580934559,0.590934559,0.616934559,0.680934559,0.633934559,0.653934559,0.664934559,0.672934559
1660,0.856384784,0.852384784,0.935384784,0.867384784,0.899384784,0.958384784,0.943384784,0.976384784,0.946384784,0.953384784
1661,0.760878741,0.795878741,0.775878741,0.738878741,0.845878741,0.850878741,0.824878741,0.817878741,0.825878741,0.821878741
1662,0.892299594,0.866299594,0.946299594,0.982299594,0.959299594,0.985299594,0.946299594,0.928299594,0.923299594,0.956299594
1663,0.568824986,0.593824986,0.627824986,0.610824986,0.639824986,0.619824986,0.639824986,0.651824986,0.621824986,0.636824986
1664,0.807920272,0.795920272,0.863920272,0.874920272,0.871920272,0.911920272,0.868920272,0.888920272,0.875920272,0.899920272
1665,0.637678511,0.609678511,0.648678511,0.621678511,0.647678511,0.713678511,0.698678511,0.752678511,0.707678511,0.735678511
1666,0.517718534,0.567718534,0.561718534,0.612718534,0.618718534,0.603718534,0.543718534,0.596718534,0.565718534,0.576718534
1667,0.561942149,0.540942149,0.615942149,0.581942149,0.594942149,0.630942149,0.661942149,0.621942149,0.633942149,0.632942149
1668,0.609098474,0.559098474,0.661098474,0.587098474,0.620098474,0.691098474,0.675098474,0.677098474,0.679098474,0.683098474
1669,0.83335336,0.87835336,0.91035336,0.89635336,0.92835336,0.91135336,0.92435336,0.92935336,0.89935336,0.92535336
1670,0.720376166,0.740376166,0.765376166,0.731376166,0.814376166,0.765376166,0.761376166,0.770376166,0.794376166,0.767376166
1671,0.636832721,0.699832721,0.700832721,0.679832721,0.715832721,0.692832721,0.726832721,0.707832721,0.671832721,0.703832721
1672,0.698880285,0.723880285,0.709880285,0.702880285,0.711880285,0.795880285,0.769880285,0.732880285,0.763880285,0.770880285
1673,0.586153528,0.646153528,0.674153528,0.663153528,0.682153528,0.701153528,0.654153528,0.656153528,0.639153528,0.674153528
1674,0.572587679,0.552587679,0.642587679,0.578587679,0.660587679,0.654587679,0.630587679,0.671587679,0.633587679,0.619587679
1675,0.643090169,0.673090169,0.717090169,0.693090169,0.702090169,0.731090169,0.703090169,0.711090169,0.690090169,0.733090169
1676,0.873468909,0.943468909,0.974468909,0.957468909,0.973468909,0.907468909,0.927468909,0.925468909,0.933468909,0.959468909
1677,0.516133351,0.512133351,0.518133351,0.511133351,0.544133351,0.534133351,0.521133351,0.554133351,0.531133351,0.539133351
1678,0.768143432,0.815143432,0.831143432,0.779143432,0.834143432,0.813143432,0.807143432,0.798143432,0.819143432,0.802143432
1679,0.738243083,0.760243083,0.754243083,0.734243083,0.816243083,0.811243083,0.771243083,0.773243083,0.819243083,0.780243083
1680,0.753770251,0.810770251,0.830770251,0.792770251,0.801770251,0.804770251,0.789770251,0.787770251,0.781770251,0.797770251
1681,0.549729789,0.583729789,0.573729789,0.551729789,0.597729789,0.593729789,0.566729789,0.617729789,0.568729789,0.605729789
1682,0.684671019,0.737671019,0.732671019,0.755671019,0.793671019,0.742671019,0.722671019,0.717671019,0.736671019,0.727671019
1683,0.723809134,0.745809134,0.806809134,0.729809134,0.791809134,0.827809134,0.800809134,0.788809134,0.788809134,0.795809134
1684,0.689178338,0.675178338,0.734178338,0.720178338,0.730178338,0.774178338,0.747178338,0.733178338,0.742178338,0.739178338
1685,0.501636662,0.520636662,0.547636662,0.509636662,0.590636662,0.628636662,0.626636662,0.618636662,0.604636662,0.616636662
1686,0.639835537,0.709835537,0.747835537,0.718835537,0.719835537,0.740835537,0.684835537,0.725835537,0.683835537,0.698835537
1687,0.678629948,0.648629948,0.689629948,0.703629948,0.709629948,0.780629948,0.745629948,0.760629948,0.761629948,0.754629948
1688,0.706074624,0.771074624,0.817074624,0.755074624,0.800074624,0.754074624,0.745074624,0.714074624,0.727074624,0.710074624
1689,0.625014991,0.630014991,0.692014991,0.685014991,0.659014991,0.695014991,0.686014991,0.647014991,0.682014991,0.700014991
1690,0.762050444,0.725050444,0.819050444,0.762050444,0.789050444,0.804050444,0.771050444,0.793050444,0.787050444,0.784050444
1691,0.665234851,0.760234851,0.755234851,0.766234851,0.765234851,0.720234851,0.698234851,0.693234851,0.681234851,0.684234851
1692,0.818227793,0.861227793,0.830227793,0.854227793,0.901227793,0.893227793,0.889227793,0.889227793,0.890227793,0.896227793
1693,0.627293223,0.627293223,0.615293223,0.604293223,0.656293223,0.745293223,0.692293223,0.741293223,0.717293223,0.776293223
1694,0.843273439,0.941273439,0.920273439,0.906273439,0.939273439,0.900273439,0.888273439,0.890273439,0.882273439,0.928273439
1695,0.749097207,0.809097207,0.830097207,0.792097207,0.783097207,0.820097207,0.808097207,0.838097207,0.814097207,0.847097207
1696,0.580648698,0.585648698,0.592648698,0.599648698,0.666648698,0.653648698,0.637648698,0.643648698,0.634648698,0.663648698
1697,0.58088385,0.57088385,0.58088385,0.60388385,0.56688385,0.71688385,0.66488385,0.65788385,0.62988385,0.66588385
1698,0.763788255,0.715788255,0.819788255,0.779788255,0.818788255,0.818788255,0.804788255,0.847788255,0.771788255,0.787788255
1699,0.744837865,0.798837865,0.835837865,0.848837865,0.819837865,0.820837865,0.777837865,0.808837865,0.800837865,0.783837865
